"","Site Code","Faunal mid-depth.x","Species name","Abundance"
"59004","IPHC-33",0,"Mussels",0
"59005","IPHC-33",0,"Myadora sp_.y",0
"59006","IPHC-33",0,"Myrtea (Myrtea) mayi.y",0
"59007","IPHC-33",0,"Myrtea botanica?",0
"59008","IPHC-33",0,"Mysella cf_ lactea.y",0
"59009","IPHC-33",0,"Mysella donaciformis.y",0
"59010","IPHC-33",0,"Nassarius nigellus.y",0
"59011","IPHC-33",0,"Nassarius pauperatus.y",0
"59012","IPHC-33",0,"Neilo australis",0
"59013","IPHC-33",0,"Nemocardium (Pratulum) thetidis.y",0
"59014","IPHC-33",0,"Nozeba topaziaca.y",0
"59015","IPHC-33",0,"Nucula sp",0
"59016","IPHC-33",0,"Nuculana (Propeleda) ensicula",0
"59017","IPHC-33",0,"Nuculana crassa",0
"59018","IPHC-33",0,"Operculum A",0
"59019","IPHC-33",0,"Ostrea angasi.y",0
"59020","IPHC-33",0,"Paphies (Atactodea) erycinaea.y",0
"59021","IPHC-33",0,"Parathyasira cf resupina.y",0
"59022","IPHC-33",0,"Passmaditta cf jungermanniae",0
"59023","IPHC-33",0,"Pecten fumatus.y",0
"59024","IPHC-33",0,"Penion mandarinus.y",0
"59025","IPHC-33",0,"Petricola (Velargilla) rubiginosa.y",0
"59026","IPHC-33",0,"Phasianella australis",0
"59027","IPHC-33",0,"Phasianotrochus rutilus.y",0
"59028","IPHC-33",0,"Philine angasi.y",0
"59029","IPHC-33",0,"Philine sp or retusa sp?.y",0
"59030","IPHC-33",0,"Pisinna sp",0
"59031","IPHC-33",0,"Placamen placidum.y",0
"59032","IPHC-33",0,"Plesiotrochus monachus",0
"59033","IPHC-33",0,"Polinices (Glossaulax) didyma",0
"59034","IPHC-33",0,"Pseudamycla miltostoma",0
"59035","IPHC-33",0,"Pseudamycla sp",0
"59036","IPHC-33",0,"Pterynotis triformis",0
"59037","IPHC-33",0,"Pyrgiscus fusca.y",0
"59038","IPHC-33",0,"Radiocondyla adelaideana",0
"59039","IPHC-33",0,"Raeta pulchella",0
"59040","IPHC-33",0,"Retusa sp_.y",0
"59041","IPHC-33",0,"Retusa sp_ 2",0
"59042","IPHC-33",0,"Salinator fragilis",0
"59043","IPHC-33",0,"Sassia (Cymatiella) verucosa",0
"59044","IPHC-33",0,"Scissurella atkinsoni.y",0
"59045","IPHC-33",0,"Seila crocea.y",0
"59046","IPHC-33",0,"Sigapatella calytraeformis",0
"59047","IPHC-33",0,"Singuinella pygmaeoides",0
"59048","IPHC-33",0,"Sinum zonale",0
"59049","IPHC-33",0,"Siphonochelus syringianus",0
"59050","IPHC-33",0,"Solamen recens (check)",0
"59051","IPHC-33",0,"Solen vaginoides",0
"59052","IPHC-33",0,"Spisula (Notospisula) trigonella.y",0
"59053","IPHC-33",0,"Syrnola bifasciata.y",0
"59054","IPHC-33",0,"Tahunanina subalata.y",0
"59055","IPHC-33",0,"Tatea rufilabris",0
"59056","IPHC-33",0,"Tawera gallinulla",0
"59057","IPHC-33",0,"Tellina margaratina",0
"59058","IPHC-33",0,"Tellina botanica",0
"59059","IPHC-33",0,"Tellina deltoides.y",0
"59060","IPHC-33",0,"Theora lubrica.y",0
"59061","IPHC-33",0,"Theora fragilis.y",0
"59062","IPHC-33",0,"Thracia cf myodoroides.y",0
"59063","IPHC-33",0,"Thyasira adelaideana",0
"59064","IPHC-33",0,"Timoclea (Chioneryx) cardioides.y",0
"59065","IPHC-33",0,"Venericardia bimaculata.y",0
"59066","IPHC-33",0,"Venerupis largillierti.y",0
"59067","IPHC-33",0,"Venerupis anomala.y",0
"59068","IPHC-33",0,"Volvulella rostrata (check).y",0
"59069","IPHC-33",0,"Waimatea obscura",0
"59070","IPHC-33",0,"Wallucina assimilis.y",0
"59071","IPHC-33",0,"Zafra atkinsoni.y",0
"59072","IPHC-33",0,"Zafra fulgida",0
"59073","IPHC-33",0,"Faunal mid-depth.y",2.5
"59074","IPHC-33",0,"MDS code old",NA
"59075","IPHC-33",0,"MDS code",33.1
"59076","IPHC-33",0,"Bassina disjecta",0
"59077","IPHC-33",0,"Bittium granarium",0
"59078","IPHC-33",0,"Biv APA.y",0
"59079","IPHC-33",0,"Biv CV",0
"59080","IPHC-33",0,"Biv FD",0
"59081","IPHC-33",0,"Biv FE.y",0
"59082","IPHC-33",0,"Biv FF",0
"59083","IPHC-33",0,"Biv FH",0
"59084","IPHC-33",0,"Callista (Notocallista) diemenensis",0
"59085","IPHC-33",0,"Cardita sp?",0
"59086","IPHC-33",0,"Chemnitzia mariae",0
"59087","IPHC-33",0,"Clanculus philippi",0
"59088","IPHC-33",0,"Corbula (Varicorbula) gibba",2
"59089","IPHC-33",0,"Cuspidaria brazieri  (check)",0
"59090","IPHC-33",0,"Cystiscus angasi",0
"59091","IPHC-33",0,"Diala suturalis",0
"59092","IPHC-33",0,"Dolicrossea labiata",0
"59093","IPHC-33",0,"Dosinia caerulea",0
"59094","IPHC-33",0,"Dosinia crocea (check)",0
"59095","IPHC-33",0,"Dosinia victoriae",0
"59096","IPHC-33",0,"Electroma (Electroma) georgiana",0
"59097","IPHC-33",0,"Equichlamys bifrons",0
"59098","IPHC-33",0,"Ethminolia mayi.y",0
"59099","IPHC-33",0,"Fulvia tenuicostata",0
"59100","IPHC-33",0,"Gast EJ.y",0
"59101","IPHC-33",0,"Gast EK",0
"59102","IPHC-33",0,"Gazameda gunnii",0
"59103","IPHC-33",0,"Guraleus alucinans.y",0
"59104","IPHC-33",0,"Hemitoma subemarginata",0
"59105","IPHC-33",0,"Hiatella australis",0
"59106","IPHC-33",0,"Katelysia scalarina",0
"59107","IPHC-33",0,"Lasaea australis",0
"59108","IPHC-33",0,"Leionucula obliqua.y",0
"59109","IPHC-33",0,"Limpet D.y",0
"59110","IPHC-33",0,"Maoricolpus roseus",0
"59111","IPHC-33",0,"Melliteryx acupuncta",0
"59112","IPHC-33",0,"Mimachlamys asperrima",0
"59113","IPHC-33",0,"Musculus sp_.y",0
"59114","IPHC-33",0,"Myadora brevis",0
"59115","IPHC-33",0,"Mysella donaciformis",0
"59116","IPHC-33",0,"Nassarius nigellus",0
"59117","IPHC-33",0,"Nemocardium (Pratulum) thetidis",0
"59118","IPHC-33",0,"Nozeba topaziaca",1
"59119","IPHC-33",0,"Nucula sp A",0
"59120","IPHC-33",0,"Nuculana (Propeleda) ensicula.y",0
"59121","IPHC-33",0,"Ostrea angasi",0
"59122","IPHC-33",0,"Pecten fumatus",0
"59123","IPHC-33",0,"Philine sp or retusa sp?",0
"59124","IPHC-33",0,"Pisinna frenchiensis",0
"59125","IPHC-33",0,"Placamen placidum",0
"59126","IPHC-33",0,"Retusa sp_",0
"59127","IPHC-33",0,"Spisula (Notospisula) trigonella",0
"59128","IPHC-33",0,"Tatea rufilabris.y",0
"59129","IPHC-33",0,"Tellina (Macomona) margaratina.y",0
"59130","IPHC-33",0,"Theora lubrica",3
"59131","IPHC-33",0,"Theora fragilis",0
"59132","IPHC-33",0,"Thyasira adelaideana.y",0
"59133","IPHC-33",0,"Timoclea (Chioneryx) cardioides",0
"59134","IPHC-33",0,"Venericardia bimaculata",0
"59135","IPHC-33",0,"Venerupis (Venerupis) anomala",0
"59136","IPHC-33",0,"Zafra atkinsoni",0
"59137","IPHC-33",0,"Agatha simplex",0
"59138","IPHC-33",0,"Alaba monile",0
"59139","IPHC-33",0,"Alaba translucida",0
"59140","IPHC-33",0,"Assiminea tasmanica",0
"59141","IPHC-33",0,"Austrocochlea sp",0
"59142","IPHC-33",0,"Bankivia fasciatus",0
"59143","IPHC-33",0,"Bassina disjecta",0
"59144","IPHC-33",0,"Bittium granarium",0
"59145","IPHC-33",0,"Biv APA",0
"59146","IPHC-33",0,"Biv CP",0
"59147","IPHC-33",0,"Biv CV",0
"59148","IPHC-33",0,"Biv D",0
"59149","IPHC-33",0,"Biv EP",0
"59150","IPHC-33",0,"Biv ET",0
"59151","IPHC-33",0,"Biv EW",0
"59152","IPHC-33",0,"Biv FB",0
"59153","IPHC-33",0,"Biv FC",0
"59154","IPHC-33",0,"Biv FE",0
"59155","IPHC-33",0,"Biv FI",0
"59156","IPHC-33",0,"Biv FJ",0
"59157","IPHC-33",0,"Biv FK",0
"59158","IPHC-33",0,"Biv Z",0
"59159","IPHC-33",0,"Callista (Notocallista) diemenensis",0
"59160","IPHC-33",0,"Cardita excavata",0
"59161","IPHC-33",0,"Chemnitzia mariae",0
"59162","IPHC-33",0,"Bembicium sp",0
"59163","IPHC-33",0,"Clanculus sp_",0
"59164","IPHC-33",0,"Corbula (Varicorbula) gibba",0
"59165","IPHC-33",0,"Crassostrea gigas",0
"59166","IPHC-33",0,"Cuspidaria brazieri  (check)",0
"59167","IPHC-33",0,"Diala suturalis",0
"59168","IPHC-33",0,"Dolicrossea labiata",0
"59169","IPHC-33",0,"Dosinia caerulea",0
"59170","IPHC-33",0,"Dosinia crocea (check)",0
"59171","IPHC-33",0,"Dosinia victoriae",0
"59172","IPHC-33",0,"Electroma (Electroma) georgiana",0
"59173","IPHC-33",0,"Equichlamys bifrons",0
"59174","IPHC-33",0,"Fulvia tenuicostata",0
"59175","IPHC-33",0,"Fusinus novohollandiae",0
"59176","IPHC-33",0,"Gast EI",0
"59177","IPHC-33",0,"Gast EJ",0
"59178","IPHC-33",0,"Gast_ E",0
"59179","IPHC-33",0,"Gast_ EC",0
"59180","IPHC-33",0,"Gast_ ED",0
"59181","IPHC-33",0,"Gast_ EF",0
"59182","IPHC-33",0,"Gast_ EH",0
"59183","IPHC-33",0,"Gastrochaena (Gastrochaena) tasmanica",0
"59184","IPHC-33",0,"Gazameda gunnii",0
"59185","IPHC-33",0,"Guraleus alucinans",0
"59186","IPHC-33",0,"Hemitoma subemarginata",0
"59187","IPHC-33",0,"Hiatella australis",0
"59188","IPHC-33",0,"Hydrococcus brazieri",0
"59189","IPHC-33",0,"Isotriphora sp",0
"59190","IPHC-33",0,"Katelysia rhytiphora",0
"59191","IPHC-33",0,"Katelysia scalarina",0
"59192","IPHC-33",0,"Lasaea australis",0
"59193","IPHC-33",0,"Laternula spp or Periploma (Offadesma) angasi",0
"59194","IPHC-33",0,"Leionucula obliqua",0
"59195","IPHC-33",0,"Limpet A",0
"59196","IPHC-33",0,"Limpet D",0
"59197","IPHC-33",0,"Litozamia brazieri",0
"59198","IPHC-33",0,"Mactra (Electomactra) antecedens",0
"59199","IPHC-33",0,"Maoricolpus roseus",0
"59200","IPHC-33",0,"Melliteryx acupuncta",0
"59201","IPHC-33",0,"Mimachlamys asperrima",0
"59202","IPHC-33",0,"Miralda suprasculpta",0
"59203","IPHC-33",0,"Mitrella tayloriana?",0
"59204","IPHC-33",0,"Musculus sp_",0
"59205","IPHC-33",0,"Myadora sp_",0
"59206","IPHC-33",0,"Myrtea (Myrtea) mayi",0
"59207","IPHC-33",0,"Mysella cf_ lactea",0
"59208","IPHC-33",0,"Mysella donaciformis",0
"59209","IPHC-33",0,"Nassarius nigellus",0
"59210","IPHC-33",0,"Nassarius pauperatus",0
"59211","IPHC-33",0,"Nemocardium (Pratulum) thetidis",0
"59212","IPHC-33",0,"Nozeba topaziaca",0
"59213","IPHC-33",0,"Nucula coura?",0
"59214","IPHC-33",0,"Odostomia occultidens",0
"59215","IPHC-33",0,"Ostrea angasi",0
"59216","IPHC-33",0,"Paphies (Atactodea) erycinaea",0
"59217","IPHC-33",0,"Parathyasira cf resupina",0
"59218","IPHC-33",0,"Pecten fumatus",0
"59219","IPHC-33",0,"Penion mandarinus",0
"59220","IPHC-33",0,"Petricola (Velargilla) rubiginosa",0
"59221","IPHC-33",0,"Phasianotrochus rutilus",0
"59222","IPHC-33",0,"Philine angasi",0
"59223","IPHC-33",0,"Philine sp or retusa sp?",0
"59224","IPHC-33",0,"Placamen placidum",0
"59225","IPHC-33",0,"Pyrgiscus fusca",0
"59226","IPHC-33",0,"Retusa sp_",0
"59227","IPHC-33",0,"Scissurella atkinsoni",0
"59228","IPHC-33",0,"Seila crocea",0
"59229","IPHC-33",0,"Spisula (Notospisula) trigonella",0
"59230","IPHC-33",0,"Syrnola bifasciata",0
"59231","IPHC-33",0,"Tahunanina subalata",0
"59232","IPHC-33",0,"Tellina (Macomona) margaratina",0
"59233","IPHC-33",0,"Tellina deltoides",0
"59234","IPHC-33",0,"Theora lubrica",0
"59235","IPHC-33",0,"Theora fragilis",0
"59236","IPHC-33",0,"Thracia cf myodoroides",0
"59237","IPHC-33",0,"Thyasira adelaideana (fragments?)",0
"59238","IPHC-33",0,"Timoclea (Chioneryx) cardioides",0
"59239","IPHC-33",0,"Venericardia bimaculata",0
"59240","IPHC-33",0,"Venerupis largillierti",0
"59241","IPHC-33",0,"Venerupis anomala",0
"59242","IPHC-33",0,"Volvulella rostrata (check)",0
"59243","IPHC-33",0,"Wallucina assimilis",0
"59244","IPHC-33",0,"Zafra atkinsoni",0
"59245","IPHC-33",0,"Zalapais inscripta?",0
"59246","IPHC-33",0,"Mid-depth",0
"59247","IPHC-33",0,"MDS code old.y",0
"59248","IPHC-33",0,"MDS code.y",0
"59249","IPHC-33",0,"?Eugaimardia sp_",0
"59250","IPHC-33",0,"Agatha simplex.y",0
"59251","IPHC-33",0,"Alaba monile.y",0
"59252","IPHC-33",0,"Alaba translucida.y",0
"59253","IPHC-33",0,"Alvania (alvania) fasciata",0
"59254","IPHC-33",0,"Amphithalamus obesus",0
"59255","IPHC-33",0,"Ascorbis victoriae",0
"59256","IPHC-33",0,"Asperdaphne sp",0
"59257","IPHC-33",0,"Assiminea tasmanica.y",0
"59258","IPHC-33",0,"Austrocochlea brevis",0
"59259","IPHC-33",0,"Austrocochlea odontis",0
"59260","IPHC-33",0,"Austromitra analogica",0
"59261","IPHC-33",0,"Austrorissopsis consobrina",0
"59262","IPHC-33",0,"Bankivia fasciata",0
"59263","IPHC-33",0,"Bassina disjecta.y",0
"59264","IPHC-33",0,"Belloliva brazieri",0
"59265","IPHC-33",0,"Bembicium melanostomum (check)",0
"59266","IPHC-33",0,"Bittium granarium.y",0
"59267","IPHC-33",0,"Biv AK",0
"59268","IPHC-33",0,"Biv AP",0
"59269","IPHC-33",0,"Biv CP.y",0
"59270","IPHC-33",0,"Biv CT",0
"59271","IPHC-33",0,"Biv CV.y",0
"59272","IPHC-33",0,"Biv D.y",0
"59273","IPHC-33",0,"Biv DB",0
"59274","IPHC-33",0,"Biv DM",0
"59275","IPHC-33",0,"Biv DO",0
"59276","IPHC-33",0,"Biv DS",0
"59277","IPHC-33",0,"Biv DT",0
"59278","IPHC-33",0,"Biv EF",0
"59279","IPHC-33",0,"Biv EG",0
"59280","IPHC-33",0,"Biv EP.y",0
"59281","IPHC-33",0,"Biv EY",0
"59282","IPHC-33",0,"Biv FA",0
"59283","IPHC-33",0,"Callista (Notocallista) diemenensis.y",0
"59284","IPHC-33",0,"Cardita excavata.y",0
"59285","IPHC-33",0,"cf Benthoxystus petterdi",0
"59286","IPHC-33",0,"cf Mesoginella pygmaeoides",0
"59287","IPHC-33",0,"cf Nuculana (Scaeoleda) comita",0
"59288","IPHC-33",0,"Chemnitzia mariae.y",0
"59289","IPHC-33",0,"Clanculus sp_.y",0
"59290","IPHC-33",0,"Clathrus minora",0
"59291","IPHC-33",0,"Colpospira (Ctenocolpus) australis",0
"59292","IPHC-33",0,"Corbula (Varicorbula) gibba.y",0
"59293","IPHC-33",0,"Crassitoniella erratica erratica",0
"59294","IPHC-33",0,"Cratis new species",0
"59295","IPHC-33",0,"Cuspidaria brazieri  (check).y",0
"59296","IPHC-33",0,"Dentimitrella sp",0
"59297","IPHC-33",0,"Diala suturalis.y",0
"59298","IPHC-33",0,"Diplodonta tasmanica",0
"59299","IPHC-33",0,"Divalucina cumingi",0
"59300","IPHC-33",0,"Dolicrossea labiata.y",0
"59301","IPHC-33",0,"Dosinia caerulea.y",0
"59302","IPHC-33",0,"Dosinia crocea (check).y",0
"59303","IPHC-33",0,"Dosinia victoriae.y",0
"59304","IPHC-33",0,"Electroma (Electroma) georgiana.y",0
"59305","IPHC-33",0,"Epicodakia tatei",0
"59306","IPHC-33",0,"Equichlamys bifrons.y",0
"59307","IPHC-33",0,"Ethminolia mayi",0
"59308","IPHC-33",0,"Etrema denseplicata",0
"59309","IPHC-33",0,"Fossarina (Minopa) legrandi",0
"59310","IPHC-33",0,"Fossarina (Minopa) tasmanica",0
"59311","IPHC-33",0,"Friginatica beddomei",0
"59312","IPHC-33",0,"Fulvia tenuicostata.y",0
"59313","IPHC-33",0,"Fusinus novohollandiae.y",0
"59314","IPHC-33",0,"Gari (Gari) livida",0
"59315","IPHC-33",0,"Gast_ AU",0
"59316","IPHC-33",0,"Gast_ DW",0
"59317","IPHC-33",0,"Gastrochaena (Gastrochaena) tasmanica.y",0
"59318","IPHC-33",0,"Gazameda gunnii.y",0
"59319","IPHC-33",0,"Guraleus sp",0
"59320","IPHC-33",0,"Hemitoma subemarginata.y",0
"59321","IPHC-33",0,"Hiatella australis.y",0
"59322","IPHC-33",0,"Irus (Irus) carditoides",0
"59323","IPHC-33",0,"Katelysia rhytiphora.y",0
"59324","IPHC-33",0,"Katelysia scalarina.y",0
"59325","IPHC-33",0,"Kellia sp_",0
"59326","IPHC-33",0,"Lasaea australis.y",0
"59327","IPHC-33",0,"Laternula spp or Periploma (Offadesma) angasi.y",0
"59328","IPHC-33",0,"Leionucula sp",0
"59329","IPHC-33",0,"Lepsiella vinosa (check)",0
"59330","IPHC-33",0,"Limpets",0
"59331","IPHC-33",0,"Lironoba australis",0
"59332","IPHC-33",0,"Litozamia brazieri.y",0
"59333","IPHC-33",0,"Mactra (Electomactra) antecedens.y",0
"59334","IPHC-33",0,"Maoricolpus roseus.y",0
"59335","IPHC-33",0,"Melliteryx acupuncta.y",0
"59336","IPHC-33",0,"Mimachlamys asperrima.y",0
"59337","IPHC-33",0,"Mitrella tayloriana?.y",0
"59338","IPHC-33",0,"Montacuta semiradiata",0
"59339","IPHC-33",0,"Musculus sp",0
"59340","IPHC-33",0,"Mussels",0
"59341","IPHC-33",0,"Myadora sp_.y",0
"59342","IPHC-33",0,"Myrtea (Myrtea) mayi.y",0
"59343","IPHC-33",0,"Myrtea botanica?",0
"59344","IPHC-33",0,"Mysella cf_ lactea.y",0
"59345","IPHC-33",0,"Mysella donaciformis.y",0
"59346","IPHC-33",0,"Nassarius nigellus.y",0
"59347","IPHC-33",0,"Nassarius pauperatus.y",0
"59348","IPHC-33",0,"Neilo australis",0
"59349","IPHC-33",0,"Nemocardium (Pratulum) thetidis.y",0
"59350","IPHC-33",0,"Nozeba topaziaca.y",0
"59351","IPHC-33",0,"Nucula sp",0
"59352","IPHC-33",0,"Nuculana (Propeleda) ensicula",0
"59353","IPHC-33",0,"Nuculana crassa",0
"59354","IPHC-33",0,"Operculum A",0
"59355","IPHC-33",0,"Ostrea angasi.y",0
"59356","IPHC-33",0,"Paphies (Atactodea) erycinaea.y",0
"59357","IPHC-33",0,"Parathyasira cf resupina.y",0
"59358","IPHC-33",0,"Passmaditta cf jungermanniae",0
"59359","IPHC-33",0,"Pecten fumatus.y",0
"59360","IPHC-33",0,"Penion mandarinus.y",0
"59361","IPHC-33",0,"Petricola (Velargilla) rubiginosa.y",0
"59362","IPHC-33",0,"Phasianella australis",0
"59363","IPHC-33",0,"Phasianotrochus rutilus.y",0
"59364","IPHC-33",0,"Philine angasi.y",0
"59365","IPHC-33",0,"Philine sp or retusa sp?.y",0
"59366","IPHC-33",0,"Pisinna sp",0
"59367","IPHC-33",0,"Placamen placidum.y",0
"59368","IPHC-33",0,"Plesiotrochus monachus",0
"59369","IPHC-33",0,"Polinices (Glossaulax) didyma",0
"59370","IPHC-33",0,"Pseudamycla miltostoma",0
"59371","IPHC-33",0,"Pseudamycla sp",0
"59372","IPHC-33",0,"Pterynotis triformis",0
"59373","IPHC-33",0,"Pyrgiscus fusca.y",0
"59374","IPHC-33",0,"Radiocondyla adelaideana",0
"59375","IPHC-33",0,"Raeta pulchella",0
"59376","IPHC-33",0,"Retusa sp_.y",0
"59377","IPHC-33",0,"Retusa sp_ 2",0
"59378","IPHC-33",0,"Salinator fragilis",0
"59379","IPHC-33",0,"Sassia (Cymatiella) verucosa",0
"59380","IPHC-33",0,"Scissurella atkinsoni.y",0
"59381","IPHC-33",0,"Seila crocea.y",0
"59382","IPHC-33",0,"Sigapatella calytraeformis",0
"59383","IPHC-33",0,"Singuinella pygmaeoides",0
"59384","IPHC-33",0,"Sinum zonale",0
"59385","IPHC-33",0,"Siphonochelus syringianus",0
"59386","IPHC-33",0,"Solamen recens (check)",0
"59387","IPHC-33",0,"Solen vaginoides",0
"59388","IPHC-33",0,"Spisula (Notospisula) trigonella.y",0
"59389","IPHC-33",0,"Syrnola bifasciata.y",0
"59390","IPHC-33",0,"Tahunanina subalata.y",0
"59391","IPHC-33",0,"Tatea rufilabris",0
"59392","IPHC-33",0,"Tawera gallinulla",0
"59393","IPHC-33",0,"Tellina margaratina",0
"59394","IPHC-33",0,"Tellina botanica",0
"59395","IPHC-33",0,"Tellina deltoides.y",0
"59396","IPHC-33",0,"Theora lubrica.y",0
"59397","IPHC-33",0,"Theora fragilis.y",0
"59398","IPHC-33",0,"Thracia cf myodoroides.y",0
"59399","IPHC-33",0,"Thyasira adelaideana",0
"59400","IPHC-33",0,"Timoclea (Chioneryx) cardioides.y",0
"59401","IPHC-33",0,"Venericardia bimaculata.y",0
"59402","IPHC-33",0,"Venerupis largillierti.y",0
"59403","IPHC-33",0,"Venerupis anomala.y",0
"59404","IPHC-33",0,"Volvulella rostrata (check).y",0
"59405","IPHC-33",0,"Waimatea obscura",0
"59406","IPHC-33",0,"Wallucina assimilis.y",0
"59407","IPHC-33",0,"Zafra atkinsoni.y",0
"59408","IPHC-33",0,"Zafra fulgida",0
"59409","IPHC-33",0,"Faunal mid-depth.y",12.5
"59410","IPHC-33",0,"MDS code old",NA
"59411","IPHC-33",0,"MDS code",33.2
"59412","IPHC-33",0,"Bassina disjecta",0
"59413","IPHC-33",0,"Bittium granarium",0
"59414","IPHC-33",0,"Biv APA.y",0
"59415","IPHC-33",0,"Biv CV",0
"59416","IPHC-33",0,"Biv FD",0
"59417","IPHC-33",0,"Biv FE.y",0
"59418","IPHC-33",0,"Biv FF",0
"59419","IPHC-33",0,"Biv FH",0
"59420","IPHC-33",0,"Callista (Notocallista) diemenensis",0
"59421","IPHC-33",0,"Cardita sp?",0
"59422","IPHC-33",0,"Chemnitzia mariae",0
"59423","IPHC-33",0,"Clanculus philippi",0
"59424","IPHC-33",0,"Corbula (Varicorbula) gibba",9
"59425","IPHC-33",0,"Cuspidaria brazieri  (check)",0
"59426","IPHC-33",0,"Cystiscus angasi",0
"59427","IPHC-33",0,"Diala suturalis",0
"59428","IPHC-33",0,"Dolicrossea labiata",0
"59429","IPHC-33",0,"Dosinia caerulea",0
"59430","IPHC-33",0,"Dosinia crocea (check)",0
"59431","IPHC-33",0,"Dosinia victoriae",0
"59432","IPHC-33",0,"Electroma (Electroma) georgiana",0
"59433","IPHC-33",0,"Equichlamys bifrons",0
"59434","IPHC-33",0,"Ethminolia mayi.y",0
"59435","IPHC-33",0,"Fulvia tenuicostata",0
"59436","IPHC-33",0,"Gast EJ.y",0
"59437","IPHC-33",0,"Gast EK",0
"59438","IPHC-33",0,"Gazameda gunnii",0
"59439","IPHC-33",0,"Guraleus alucinans.y",0
"59440","IPHC-33",0,"Hemitoma subemarginata",0
"59441","IPHC-33",0,"Hiatella australis",0
"59442","IPHC-33",0,"Katelysia scalarina",0
"59443","IPHC-33",0,"Lasaea australis",0
"59444","IPHC-33",0,"Leionucula obliqua.y",0
"59445","IPHC-33",0,"Limpet D.y",0
"59446","IPHC-33",0,"Maoricolpus roseus",1
"59447","IPHC-33",0,"Melliteryx acupuncta",0
"59448","IPHC-33",0,"Mimachlamys asperrima",1
"59449","IPHC-33",0,"Musculus sp_.y",0
"59450","IPHC-33",0,"Myadora brevis",1
"59451","IPHC-33",0,"Mysella donaciformis",0
"59452","IPHC-33",0,"Nassarius nigellus",1
"59453","IPHC-33",0,"Nemocardium (Pratulum) thetidis",1
"59454","IPHC-33",0,"Nozeba topaziaca",0
"59455","IPHC-33",0,"Nucula sp A",1
"59456","IPHC-33",0,"Nuculana (Propeleda) ensicula.y",0
"59457","IPHC-33",0,"Ostrea angasi",0
"59458","IPHC-33",0,"Pecten fumatus",0
"59459","IPHC-33",0,"Philine sp or retusa sp?",0
"59460","IPHC-33",0,"Pisinna frenchiensis",0
"59461","IPHC-33",0,"Placamen placidum",0
"59462","IPHC-33",0,"Retusa sp_",0
"59463","IPHC-33",0,"Spisula (Notospisula) trigonella",0
"59464","IPHC-33",0,"Tatea rufilabris.y",0
"59465","IPHC-33",0,"Tellina (Macomona) margaratina.y",0
"59466","IPHC-33",0,"Theora lubrica",3
"59467","IPHC-33",0,"Theora fragilis",0
"59468","IPHC-33",0,"Thyasira adelaideana.y",0
"59469","IPHC-33",0,"Timoclea (Chioneryx) cardioides",0
"59470","IPHC-33",0,"Venericardia bimaculata",0
"59471","IPHC-33",0,"Venerupis (Venerupis) anomala",0
"59472","IPHC-33",0,"Zafra atkinsoni",0
"59473","IPHC-33",0,"Agatha simplex",0
"59474","IPHC-33",0,"Alaba monile",0
"59475","IPHC-33",0,"Alaba translucida",0
"59476","IPHC-33",0,"Assiminea tasmanica",0
"59477","IPHC-33",0,"Austrocochlea sp",0
"59478","IPHC-33",0,"Bankivia fasciatus",0
"59479","IPHC-33",0,"Bassina disjecta",0
"59480","IPHC-33",0,"Bittium granarium",0
"59481","IPHC-33",0,"Biv APA",0
"59482","IPHC-33",0,"Biv CP",0
"59483","IPHC-33",0,"Biv CV",0
"59484","IPHC-33",0,"Biv D",0
"59485","IPHC-33",0,"Biv EP",0
"59486","IPHC-33",0,"Biv ET",0
"59487","IPHC-33",0,"Biv EW",0
"59488","IPHC-33",0,"Biv FB",0
"59489","IPHC-33",0,"Biv FC",0
"59490","IPHC-33",0,"Biv FE",0
"59491","IPHC-33",0,"Biv FI",0
"59492","IPHC-33",0,"Biv FJ",0
"59493","IPHC-33",0,"Biv FK",0
"59494","IPHC-33",0,"Biv Z",0
"59495","IPHC-33",0,"Callista (Notocallista) diemenensis",0
"59496","IPHC-33",0,"Cardita excavata",0
"59497","IPHC-33",0,"Chemnitzia mariae",0
"59498","IPHC-33",0,"Bembicium sp",0
"59499","IPHC-33",0,"Clanculus sp_",0
"59500","IPHC-33",0,"Corbula (Varicorbula) gibba",0
"59501","IPHC-33",0,"Crassostrea gigas",0
"59502","IPHC-33",0,"Cuspidaria brazieri  (check)",0
"59503","IPHC-33",0,"Diala suturalis",0
"59504","IPHC-33",0,"Dolicrossea labiata",0
"59505","IPHC-33",0,"Dosinia caerulea",0
"59506","IPHC-33",0,"Dosinia crocea (check)",0
"59507","IPHC-33",0,"Dosinia victoriae",0
"59508","IPHC-33",0,"Electroma (Electroma) georgiana",0
"59509","IPHC-33",0,"Equichlamys bifrons",0
"59510","IPHC-33",0,"Fulvia tenuicostata",0
"59511","IPHC-33",0,"Fusinus novohollandiae",0
"59512","IPHC-33",0,"Gast EI",0
"59513","IPHC-33",0,"Gast EJ",0
"59514","IPHC-33",0,"Gast_ E",0
"59515","IPHC-33",0,"Gast_ EC",0
"59516","IPHC-33",0,"Gast_ ED",0
"59517","IPHC-33",0,"Gast_ EF",0
"59518","IPHC-33",0,"Gast_ EH",0
"59519","IPHC-33",0,"Gastrochaena (Gastrochaena) tasmanica",0
"59520","IPHC-33",0,"Gazameda gunnii",0
"59521","IPHC-33",0,"Guraleus alucinans",0
"59522","IPHC-33",0,"Hemitoma subemarginata",0
"59523","IPHC-33",0,"Hiatella australis",0
