Site_name,Site_location,Site_code,Mid_depth_cm,Sieve_size_mm,Condition,Species_code,Species_name,Abundance
Petchys_Bay,Huon,IPHC31,2.5,1.4,Live,MPX26,Theora lubrica,0
Petchys_Bay,Huon,IPHC31,2.5,1,Live,MPX14,Channelaxinus adelaideanus,0
Petchys_Bay,Huon,IPHC31,2.5,1,Live,MPX55,Corbula gibba,0
Petchys_Bay,Huon,IPHC31,2.5,1,Live,MPN1,Ennucula obliqua,0
Petchys_Bay,Huon,IPHC31,2.5,1,Live,MGX57,Maoricolpus roseus,0
Petchys_Bay,Huon,IPHC31,2.5,1,Live,MGN1,Nassarius nigellus,0
Petchys_Bay,Huon,IPHC31,2.5,1,Live,MPX8,Pratulum thetidis,0
Petchys_Bay,Huon,IPHC31,2.5,1,Live,MPX62,Raeta pulchella,0
Petchys_Bay,Huon,IPHC31,2.5,1,Live,MGR1,Retusa atkinsoni,0
Petchys_Bay,Huon,IPHC31,2.5,1,Live,MPX26,Theora lubrica,0
Petchys_Bay,Huon,IPHC31,12.5,4,Live,MPX14,Channelaxinus adelaideanus,0
Petchys_Bay,Huon,IPHC31,12.5,4,Live,MPX55,Corbula gibba,0
Petchys_Bay,Huon,IPHC31,12.5,4,Live,MPN1,Ennucula obliqua,0
Petchys_Bay,Huon,IPHC31,12.5,4,Live,MGX57,Maoricolpus roseus,0
Petchys_Bay,Huon,IPHC31,12.5,4,Live,MGN1,Nassarius nigellus,0
Petchys_Bay,Huon,IPHC31,12.5,4,Live,MPX8,Pratulum thetidis,0
Petchys_Bay,Huon,IPHC31,12.5,4,Live,MPX62,Raeta pulchella,0
Petchys_Bay,Huon,IPHC31,12.5,4,Live,MGR1,Retusa atkinsoni,0
Petchys_Bay,Huon,IPHC31,12.5,4,Live,MPX26,Theora lubrica,0
Petchys_Bay,Huon,IPHC31,12.5,2.8,Live,MPX14,Channelaxinus adelaideanus,0
Petchys_Bay,Huon,IPHC31,12.5,2.8,Live,MPX55,Corbula gibba,0
Petchys_Bay,Huon,IPHC31,12.5,2.8,Live,MPN1,Ennucula obliqua,0
Petchys_Bay,Huon,IPHC31,12.5,2.8,Live,MGX57,Maoricolpus roseus,0
Petchys_Bay,Huon,IPHC31,12.5,2.8,Live,MGN1,Nassarius nigellus,0
Petchys_Bay,Huon,IPHC31,12.5,2.8,Live,MPX8,Pratulum thetidis,0
Petchys_Bay,Huon,IPHC31,12.5,2.8,Live,MPX62,Raeta pulchella,0
Petchys_Bay,Huon,IPHC31,12.5,2.8,Live,MGR1,Retusa atkinsoni,0
Petchys_Bay,Huon,IPHC31,12.5,2.8,Live,MPX26,Theora lubrica,0
Petchys_Bay,Huon,IPHC31,12.5,2,Live,MPX14,Channelaxinus adelaideanus,0
Petchys_Bay,Huon,IPHC31,12.5,2,Live,MPX55,Corbula gibba,0
Petchys_Bay,Huon,IPHC31,12.5,2,Live,MPN1,Ennucula obliqua,0
Petchys_Bay,Huon,IPHC31,12.5,2,Live,MGX57,Maoricolpus roseus,0
Petchys_Bay,Huon,IPHC31,12.5,2,Live,MGN1,Nassarius nigellus,0
Petchys_Bay,Huon,IPHC31,12.5,2,Live,MPX8,Pratulum thetidis,0
Petchys_Bay,Huon,IPHC31,12.5,2,Live,MPX62,Raeta pulchella,0
Petchys_Bay,Huon,IPHC31,12.5,2,Live,MGR1,Retusa atkinsoni,0
Petchys_Bay,Huon,IPHC31,12.5,2,Live,MPX26,Theora lubrica,0
Petchys_Bay,Huon,IPHC31,12.5,1.4,Live,MPX14,Channelaxinus adelaideanus,0
Petchys_Bay,Huon,IPHC31,12.5,1.4,Live,MPX55,Corbula gibba,0
Petchys_Bay,Huon,IPHC31,12.5,1.4,Live,MPN1,Ennucula obliqua,0
Petchys_Bay,Huon,IPHC31,12.5,1.4,Live,MGX57,Maoricolpus roseus,0
Petchys_Bay,Huon,IPHC31,12.5,1.4,Live,MGN1,Nassarius nigellus,0
Petchys_Bay,Huon,IPHC31,12.5,1.4,Live,MPX8,Pratulum thetidis,0
Petchys_Bay,Huon,IPHC31,12.5,1.4,Live,MPX62,Raeta pulchella,0
Petchys_Bay,Huon,IPHC31,12.5,1.4,Live,MGR1,Retusa atkinsoni,0
Petchys_Bay,Huon,IPHC31,12.5,1.4,Live,MPX26,Theora lubrica,0
Petchys_Bay,Huon,IPHC31,12.5,1,Live,MPX14,Channelaxinus adelaideanus,0
Petchys_Bay,Huon,IPHC31,12.5,1,Live,MPX55,Corbula gibba,0
Petchys_Bay,Huon,IPHC31,12.5,1,Live,MPN1,Ennucula obliqua,0
Petchys_Bay,Huon,IPHC31,12.5,1,Live,MGX57,Maoricolpus roseus,0
Petchys_Bay,Huon,IPHC31,12.5,1,Live,MGN1,Nassarius nigellus,0
Petchys_Bay,Huon,IPHC31,12.5,1,Live,MPX8,Pratulum thetidis,0
Petchys_Bay,Huon,IPHC31,12.5,1,Live,MPX62,Raeta pulchella,0
Petchys_Bay,Huon,IPHC31,12.5,1,Live,MGR1,Retusa atkinsoni,0
Petchys_Bay,Huon,IPHC31,12.5,1,Live,MPX26,Theora lubrica,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MGC6,Aesopus cassandra,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MGS1,Alaba monile,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MGC1,Anachis atkinsoni,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MGI2,Bedeva paivae,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MGL1,Cacozeliana granarium,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MPV2,Callista diemenensis,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MPX58,Cardita aviculina,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MPX14,Channelaxinus adelaideanus,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MPX55,Corbula gibba,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MGD1,Diala suturalis,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MPV9,Dosinia caerulea,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MPN1,Ennucula obliqua,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MPX23,Fulvia tenuicostata,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MPV16,Gouldiopa australis,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MPV16,Gouldiopa australis,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MGU1,Guraleus sp.1,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MPX15,Hiatella australis,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MPV5,Irus cf. carditoides,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MPX32,Limaria imitans,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MPT5,Macomona deltoidalis,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MPVM,Mactridae (Fm.),0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MPO3,Magallana gigas ,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MGU3,Mangeliid sp.3,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MGX57,Maoricolpus roseus,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MPX9,Myadora albida,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MPX11,Myadora sp.11,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MPX1,Mysella donaciformis,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MPX1,Mysella donaciformis,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MGN1,Nassarius nigellus,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MGA3,Notoacmea flammea,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MPO5,Ostrea (Eostrea) angasi,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MGT1,Phasianotrochus irisodontes,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MPV1,Placamen placidum,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MPX27,Plectodon brazieri,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MPX8,Pratulum thetidis,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MPX17,Purpurocardia bimaculata,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MGP11,Pyramidellid sp.11,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MGX27,Ranellid sp.27,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MGR1,Retusa atkinsoni,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MGR2,Retusid sp.2,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MGR3,Retusid sp.3,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MGV1,Splendrillia woodsi,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MGP2,Syrnola bifasciata,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MPV3,Tawera gallinula,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MPX26,Theora lubrica,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MPV4,Timoclea sp.4,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MGT3,Trochid sp.3,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MGP6,Turbonilla sp.,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MPL6,Wallucina assimilis,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MGX31,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MGA7,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MXX3,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MPX63,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MXX2,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,Clathurellidae,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MGX31,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MPO7,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MPO8,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MPV20,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MPX65,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MGT17,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MGA8,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MPX64,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MPT9,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MGX30,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MPX66,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MGT16,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MPL8,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,IPX26,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MPX68,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MPX67,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MPV19,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,MGT15,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,Puranidellidae,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,Litiidae_MGT,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,4,Live,Austromitra,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MGC6,Aesopus cassandra,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MGS1,Alaba monile,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MGC1,Anachis atkinsoni,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MGI2,Bedeva paivae,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MGL1,Cacozeliana granarium,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MPV2,Callista diemenensis,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MPX58,Cardita aviculina,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MPX14,Channelaxinus adelaideanus,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MPX55,Corbula gibba,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MGD1,Diala suturalis,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MPV9,Dosinia caerulea,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MPN1,Ennucula obliqua,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MPX23,Fulvia tenuicostata,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MPV16,Gouldiopa australis,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MPV16,Gouldiopa australis,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MGU1,Guraleus sp.1,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MPX15,Hiatella australis,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MPV5,Irus cf. carditoides,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MPX32,Limaria imitans,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MPT5,Macomona deltoidalis,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MPVM,Mactridae (Fm.),0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MPO3,Magallana gigas ,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MGU3,Mangeliid sp.3,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MGX57,Maoricolpus roseus,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MPX9,Myadora albida,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MPX11,Myadora sp.11,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MPX1,Mysella donaciformis,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MPX1,Mysella donaciformis,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MGN1,Nassarius nigellus,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MGA3,Notoacmea flammea,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MPO5,Ostrea (Eostrea) angasi,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MGT1,Phasianotrochus irisodontes,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MPV1,Placamen placidum,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MPX27,Plectodon brazieri,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MPX8,Pratulum thetidis,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MPX17,Purpurocardia bimaculata,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MGP11,Pyramidellid sp.11,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MGX27,Ranellid sp.27,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MGR1,Retusa atkinsoni,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MGR2,Retusid sp.2,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MGR3,Retusid sp.3,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MGV1,Splendrillia woodsi,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MGP2,Syrnola bifasciata,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MPV3,Tawera gallinula,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MPX26,Theora lubrica,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MPV4,Timoclea sp.4,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MGT3,Trochid sp.3,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MGP6,Turbonilla sp.,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MPL6,Wallucina assimilis,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MGX31,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MGA7,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MXX3,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MPX63,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MXX2,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,Clathurellidae,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MGX31,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MPO7,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MPO8,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MPV20,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MPX65,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MGT17,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MGA8,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MPX64,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MPT9,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MGX30,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MPX66,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MGT16,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MPL8,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,IPX26,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MPX68,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MPX67,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MPV19,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,MGT15,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,Puranidellidae,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,Litiidae_MGT,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,2.8,Live,Austromitra,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MGC6,Aesopus cassandra,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MGS1,Alaba monile,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MGC1,Anachis atkinsoni,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MGI2,Bedeva paivae,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MGL1,Cacozeliana granarium,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MPV2,Callista diemenensis,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MPX58,Cardita aviculina,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MPX14,Channelaxinus adelaideanus,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MPX55,Corbula gibba,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MGD1,Diala suturalis,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MPV9,Dosinia caerulea,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MPN1,Ennucula obliqua,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MPX23,Fulvia tenuicostata,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MPV16,Gouldiopa australis,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MPV16,Gouldiopa australis,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MGU1,Guraleus sp.1,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MPX15,Hiatella australis,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MPV5,Irus cf. carditoides,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MPX32,Limaria imitans,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MPT5,Macomona deltoidalis,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MPVM,Mactridae (Fm.),0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MPO3,Magallana gigas ,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MGU3,Mangeliid sp.3,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MGX57,Maoricolpus roseus,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MPX9,Myadora albida,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MPX11,Myadora sp.11,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MPX1,Mysella donaciformis,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MPX1,Mysella donaciformis,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MGN1,Nassarius nigellus,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MGA3,Notoacmea flammea,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MPO5,Ostrea (Eostrea) angasi,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MGT1,Phasianotrochus irisodontes,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MPV1,Placamen placidum,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MPX27,Plectodon brazieri,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MPX8,Pratulum thetidis,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MPX17,Purpurocardia bimaculata,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MGP11,Pyramidellid sp.11,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MGX27,Ranellid sp.27,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MGR1,Retusa atkinsoni,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MGR2,Retusid sp.2,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MGR3,Retusid sp.3,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MGV1,Splendrillia woodsi,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MGP2,Syrnola bifasciata,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MPV3,Tawera gallinula,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MPX26,Theora lubrica,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MPV4,Timoclea sp.4,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MGT3,Trochid sp.3,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MGP6,Turbonilla sp.,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MPL6,Wallucina assimilis,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MGX31,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MGA7,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MXX3,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MPX63,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MXX2,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,Clathurellidae,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MGX31,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MPO7,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MPO8,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MPV20,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MPX65,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MGT17,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MGA8,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MPX64,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MPT9,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MGX30,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MPX66,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MGT16,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MPL8,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,IPX26,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MPX68,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MPX67,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MPV19,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,MGT15,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,Puranidellidae,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,Litiidae_MGT,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,2,Live,Austromitra,#N/A,0
Port_Cygnet,Huon,IPHC33,2.5,1.4,Live,MGC6,Aesopus cassandra,0
Port_Cygnet,Huon,IPHC33,2.5,1.4,Live,MGS1,Alaba monile,0
Port_Cygnet,Huon,IPHC33,2.5,1.4,Live,MGC1,Anachis atkinsoni,0
Port_Cygnet,Huon,IPHC33,2.5,1.4,Live,MGI2,Bedeva paivae,0
Port_Cygnet,Huon,IPHC33,2.5,1.4,Live,MGL1,Cacozeliana granarium,0
Port_Cygnet,Huon,IPHC33,2.5,1.4,Live,MPV2,Callista diemenensis,0
Port_Cygnet,Huon,IPHC33,2.5,1.4,Live,MPX58,Cardita aviculina,0
Port_Cygnet,Huon,IPHC33,2.5,1.4,Live,MPX14,Channelaxinus adelaideanus,0
Port_Cygnet,Huon,IPHC33,2.5,1.4,Live,MPX55,Corbula gibba,0
Port_Cygnet,Huon,IPHC33,2.5,1.4,Live,MGD1,Diala suturalis,0
Port_Cygnet,Huon,IPHC33,2.5,1.4,Live,MPV9,Dosinia caerulea,0
Port_Cygnet,Huon,IPHC33,2.5,1.4,Live,MPN1,Ennucula obliqua,0
Port_Cygnet,Huon,IPHC33,2.5,1.4,Live,MPX23,Fulvia tenuicostata,0
Port_Cygnet,Huon,IPHC33,2.5,1.4,Live,MPV16,Gouldiopa australis,0
Port_Cygnet,Huon,IPHC33,2.5,1.4,Live,MPV16,Gouldiopa australis,0
Port_Cygnet,Huon,IPHC33,2.5,1.4,Live,MGU1,Guraleus sp.1,0
Port_Cygnet,Huon,IPHC33,2.5,1.4,Live,MPX15,Hiatella australis,0
Port_Cygnet,Huon,IPHC33,2.5,1.4,Live,MPV5,Irus cf. carditoides,0
Port_Cygnet,Huon,IPHC33,2.5,1.4,Live,MPX32,Limaria imitans,0
Port_Cygnet,Huon,IPHC33,2.5,1.4,Live,MPT5,Macomona deltoidalis,0
Port_Cygnet,Huon,IPHC33,2.5,1.4,Live,MPVM,Mactridae (Fm.),0
Port_Cygnet,Huon,IPHC33,2.5,1.4,Live,MPO3,Magallana gigas ,0
Port_Cygnet,Huon,IPHC33,2.5,1.4,Live,MGU3,Mangeliid sp.3,0
Port_Cygnet,Huon,IPHC33,2.5,1.4,Live,MGX57,Maoricolpus roseus,0
Port_Cygnet,Huon,IPHC33,2.5,1.4,Live,MPX9,Myadora albida,0
Port_Cygnet,Huon,IPHC33,2.5,1.4,Live,MPX11,Myadora sp.11,0
Port_Cygnet,Huon,IPHC33,2.5,1.4,Live,MPX1,Mysella donaciformis,0
Port_Cygnet,Huon,IPHC33,2.5,1.4,Live,MPX1,Mysella donaciformis,0
Port_Cygnet,Huon,IPHC33,2.5,1.4,Live,MGN1,Nassarius nigellus,0
