Site Code,Faunal mid-depth.x,Species name,Old_core_data_Dead_abundance,Site_code,Species_name,New_VV_grab_data_Live_abundance,New_core_data_Dead_abundance
IPHC-25,2.5,Sigapatella calytraeformis,0,IPHC25,Sigapatella calytraeformis,NA,NA
IPHC-25,2.5,Singuinella pygmaeoides,0,IPHC25,Singuinella pygmaeoides,NA,NA
IPHC-25,2.5,Sinum zonale,0,IPHC25,Sinum zonale,NA,NA
IPHC-25,2.5,Siphonochelus syringianus,0,IPHC25,Siphonochelus syringianus,NA,NA
IPHC-25,2.5,Solamen recens (check),0,IPHC25,Solamen recens (check),NA,NA
IPHC-25,2.5,Solen vaginoides,0,IPHC25,Solen vaginoides,NA,NA
IPHC-25,2.5,Spisula (Notospisula) trigonella,0,IPHC25,Spisula (Notospisula) trigonella,NA,NA
IPHC-25,2.5,Syrnola bifasciata,0,IPHC25,Syrnola bifasciata,NA,NA
IPHC-25,2.5,Tahunanina subalata,0,IPHC25,Tahunanina subalata,NA,NA
IPHC-25,2.5,Tatea rufilabris,0,IPHC25,Tatea rufilabris,NA,NA
IPHC-25,2.5,Tawera gallinula,0,IPHC25,Tawera gallinula,0,0
IPHC-25,2.5,Tellina margaratina,0,IPHC25,Tellina margaratina,NA,NA
IPHC-25,2.5,Tellina botanica,0,IPHC25,Tellina botanica,NA,NA
IPHC-25,2.5,Tellina deltoides,0,IPHC25,Tellina deltoides,NA,NA
IPHC-25,2.5,Theora lubrica,0,IPHC25,Theora lubrica,20,0
IPHC-25,2.5,Theora fragilis,0,IPHC25,Theora fragilis,NA,NA
IPHC-25,2.5,Thracia sp.38,0,IPHC25,Thracia sp.38,NA,NA
IPHC-25,2.5,Channelaxinus adelaideanus,0,IPHC25,Channelaxinus adelaideanus,2,0
IPHC-25,2.5,Timoclea sp.4,0,IPHC25,Timoclea sp.4,0,0
IPHC-25,2.5,Venericardia bimaculata,0,IPHC25,Venericardia bimaculata,NA,NA
IPHC-25,2.5,Irus cf. carditoides,0,IPHC25,Irus cf. carditoides,NA,NA
IPHC-25,2.5,Irus cf. carditoides,0,IPHC25,Irus cf. carditoides,NA,NA
IPHC-25,2.5,Volvulella rostrata (check),0,IPHC25,Volvulella rostrata (check),NA,NA
IPHC-25,2.5,Waimatea obscura,0,IPHC25,Waimatea obscura,NA,NA
IPHC-25,2.5,Wallucina assimilis,0,IPHC25,Wallucina assimilis,NA,NA
IPHC-25,2.5,Zafra atkinsoni,0,IPHC25,Zafra atkinsoni,NA,NA
IPHC-25,2.5,Zafra fulgida,0,IPHC25,Zafra fulgida,NA,NA
IPHC-25,2.5,Faunal mid-depth,0,IPHC25,Faunal mid-depth,NA,NA
IPHC-25,2.5,MDS code old,0,IPHC25,MDS code old,NA,NA
IPHC-25,2.5,MDS code,0,IPHC25,MDS code,NA,NA
IPHC-25,2.5,Bassina disjecta,0,IPHC25,Bassina disjecta,NA,NA
IPHC-25,2.5,Cacozeliana granarium,0,IPHC25,Cacozeliana granarium,NA,0
IPHC-25,2.5,Biv APA,0,IPHC25,Biv APA,NA,NA
IPHC-25,2.5,Biv CV,0,IPHC25,Biv CV,NA,NA
IPHC-25,2.5,Biv FD,0,IPHC25,Biv FD,NA,NA
IPHC-25,2.5,Biv FE,0,IPHC25,Biv FE,NA,NA
IPHC-25,2.5,Biv FF,0,IPHC25,Biv FF,NA,NA
IPHC-25,2.5,Biv FH,0,IPHC25,Biv FH,NA,NA
IPHC-25,2.5,Callista (Notocallista) diemenensis,0,IPHC25,Callista (Notocallista) diemenensis,NA,NA
IPHC-25,2.5,Cardita aviculina,0,IPHC25,Cardita aviculina,NA,NA
IPHC-25,2.5,Chemnitzia mariae,0,IPHC25,Chemnitzia mariae,NA,NA
IPHC-25,2.5,Clanculus philippi,0,IPHC25,Clanculus philippi,NA,NA
IPHC-25,2.5,Corbula gibba,0,IPHC25,Corbula gibba,4,6
IPHC-25,2.5,Plectodon brazieri,0,IPHC25,Plectodon brazieri,0,0
IPHC-25,2.5,Cystiscus angasi,0,IPHC25,Cystiscus angasi,NA,NA
IPHC-25,2.5,Diala suturalis,0,IPHC25,Diala suturalis,NA,0
IPHC-25,2.5,Dolicrossea labiata,0,IPHC25,Dolicrossea labiata,NA,NA
IPHC-25,2.5,Dosinia caerulea,0,IPHC25,Dosinia caerulea,NA,NA
IPHC-25,2.5,Dosinia crocea (check),0,IPHC25,Dosinia crocea (check),NA,NA
IPHC-25,2.5,Dosinia victoriae,0,IPHC25,Dosinia victoriae,NA,NA
IPHC-25,2.5,Electroma (Electroma) georgiana,0,IPHC25,Electroma (Electroma) georgiana,NA,NA
IPHC-25,2.5,Equichlamys bifrons,0,IPHC25,Equichlamys bifrons,NA,NA
IPHC-25,2.5,Ethminolia mayi,0,IPHC25,Ethminolia mayi,NA,NA
IPHC-25,2.5,Fulvia tenuicostata,0,IPHC25,Fulvia tenuicostata,NA,0
IPHC-25,2.5,Gast EJ,0,IPHC25,Gast EJ,NA,NA
IPHC-25,2.5,Gast EK,0,IPHC25,Gast EK,NA,NA
IPHC-25,2.5,Gazameda gunnii,0,IPHC25,Gazameda gunnii,NA,NA
IPHC-25,2.5,Guraleus sp.1,0,IPHC25,Guraleus sp.1,NA,NA
IPHC-25,2.5,Hemitoma subemarginata,0,IPHC25,Hemitoma subemarginata,NA,NA
IPHC-25,2.5,Hiatella australis,0,IPHC25,Hiatella australis,0,0
IPHC-25,2.5,Katelysia scalarina,0,IPHC25,Katelysia scalarina,NA,NA
IPHC-25,2.5,Lasaea australis,0,IPHC25,Lasaea australis,NA,NA
IPHC-25,2.5,Ennucula obliqua,0,IPHC25,Ennucula obliqua,NA,0
IPHC-25,2.5,Limpet D,0,IPHC25,Limpet D,NA,NA
IPHC-25,2.5,Maoricolpus roseus,0,IPHC25,Maoricolpus roseus,NA,0
IPHC-25,2.5,Melliteryx acupuncta,0,IPHC25,Melliteryx acupuncta,NA,NA
IPHC-25,2.5,Mimachlamys asperrima,0,IPHC25,Mimachlamys asperrima,NA,NA
IPHC-25,2.5,Musculus impactus,0,IPHC25,Musculus impactus,NA,NA
IPHC-25,2.5,Myadora albida,0,IPHC25,Myadora albida,NA,0
IPHC-25,2.5,Mysella donaciformis,0,IPHC25,Mysella donaciformis,NA,0
IPHC-25,2.5,Nassarius nigellus,0,IPHC25,Nassarius nigellus,2,0
IPHC-25,2.5,Pratulum thetidis,0,IPHC25,Pratulum thetidis,0,2
IPHC-25,2.5,Nozeba topaziaca,0,IPHC25,Nozeba topaziaca,NA,NA
IPHC-25,2.5,Ennucula obliqua,0,IPHC25,Ennucula obliqua,NA,0
IPHC-25,2.5,Nuculana (Propeleda) ensicula,0,IPHC25,Nuculana (Propeleda) ensicula,NA,NA
IPHC-25,2.5,Ostrea (Eostrea) angasi,0,IPHC25,Ostrea (Eostrea) angasi,0,NA
IPHC-25,2.5,Pecten fumatus,0,IPHC25,Pecten fumatus,NA,NA
IPHC-25,2.5,Philine sp or retusa sp?,0,IPHC25,Philine sp or retusa sp?,NA,NA
IPHC-25,2.5,Pisinna frenchiensis,0,IPHC25,Pisinna frenchiensis,NA,NA
IPHC-25,2.5,Placamen placidum,0,IPHC25,Placamen placidum,0,0
IPHC-25,2.5,Retusa atkinsoni,0,IPHC25,Retusa atkinsoni,NA,0
IPHC-25,2.5,Spisula (Notospisula) trigonella,0,IPHC25,Spisula (Notospisula) trigonella,NA,NA
IPHC-25,2.5,Tatea rufilabris,0,IPHC25,Tatea rufilabris,NA,NA
IPHC-25,2.5,Tellina (Macomona) margaratina,0,IPHC25,Tellina (Macomona) margaratina,NA,NA
IPHC-25,2.5,Theora lubrica,0,IPHC25,Theora lubrica,20,0
IPHC-25,2.5,Theora fragilis,0,IPHC25,Theora fragilis,NA,NA
IPHC-25,2.5,Channelaxinus adelaideanus,0,IPHC25,Channelaxinus adelaideanus,2,0
IPHC-25,2.5,Timoclea sp.4,0,IPHC25,Timoclea sp.4,0,0
IPHC-25,2.5,Venericardia bimaculata,0,IPHC25,Venericardia bimaculata,NA,NA
IPHC-25,2.5,Irus cf. carditoides,0,IPHC25,Irus cf. carditoides,NA,NA
IPHC-25,2.5,Zafra atkinsoni,0,IPHC25,Zafra atkinsoni,NA,NA
IPHC-27,2.5,Agatha simplex,0,IPHC27,Agatha simplex,NA,NA
IPHC-27,2.5,Alaba monile,0,IPHC27,Alaba monile,NA,NA
IPHC-27,2.5,Alaba translucida,0,IPHC27,Alaba translucida,NA,NA
IPHC-27,2.5,Assiminea tasmanica,0,IPHC27,Assiminea tasmanica,NA,NA
IPHC-27,2.5,Austrocochlea sp,0,IPHC27,Austrocochlea sp,NA,NA
IPHC-27,2.5,Bankivia fasciatus,0,IPHC27,Bankivia fasciatus,NA,NA
IPHC-27,2.5,Bassina disjecta,0,IPHC27,Bassina disjecta,NA,NA
IPHC-27,2.5,Cacozeliana granarium,0,IPHC27,Cacozeliana granarium,NA,NA
IPHC-27,2.5,Biv APA,0,IPHC27,Biv APA,NA,NA
IPHC-27,2.5,Biv CP,0,IPHC27,Biv CP,NA,NA
IPHC-27,2.5,Biv CV,0,IPHC27,Biv CV,NA,NA
IPHC-27,2.5,Biv D,0,IPHC27,Biv D,NA,NA
IPHC-27,2.5,Biv EP,0,IPHC27,Biv EP,NA,NA
IPHC-27,2.5,Biv ET,0,IPHC27,Biv ET,NA,NA
IPHC-27,2.5,Biv EW,0,IPHC27,Biv EW,NA,NA
IPHC-27,2.5,Biv FB,0,IPHC27,Biv FB,NA,NA
IPHC-27,2.5,Biv FC,0,IPHC27,Biv FC,NA,NA
IPHC-27,2.5,Biv FE,0,IPHC27,Biv FE,NA,NA
IPHC-27,2.5,Biv FI,0,IPHC27,Biv FI,NA,NA
IPHC-27,2.5,Biv FJ,0,IPHC27,Biv FJ,NA,NA
IPHC-27,2.5,Biv FK,0,IPHC27,Biv FK,NA,NA
IPHC-27,2.5,Biv Z,0,IPHC27,Biv Z,NA,NA
IPHC-27,2.5,Callista (Notocallista) diemenensis,1,IPHC27,Callista (Notocallista) diemenensis,NA,NA
IPHC-27,2.5,Cardita aviculina,0,IPHC27,Cardita aviculina,NA,NA
IPHC-27,2.5,Chemnitzia mariae,0,IPHC27,Chemnitzia mariae,NA,NA
IPHC-27,2.5,Bembicium sp,0,IPHC27,Bembicium sp,NA,NA
IPHC-27,2.5,Clanculus sp_,0,IPHC27,Clanculus sp_,NA,NA
IPHC-27,2.5,Corbula gibba,19,IPHC27,Corbula gibba,NA,NA
IPHC-27,2.5,Magallana gigas,0,IPHC27,Magallana gigas,NA,NA
IPHC-27,2.5,Plectodon brazieri,0,IPHC27,Plectodon brazieri,NA,NA
IPHC-27,2.5,Diala suturalis,0,IPHC27,Diala suturalis,NA,NA
IPHC-27,2.5,Dolicrossea labiata,0,IPHC27,Dolicrossea labiata,NA,NA
IPHC-27,2.5,Dosinia caerulea,0,IPHC27,Dosinia caerulea,NA,NA
IPHC-27,2.5,Dosinia crocea (check),0,IPHC27,Dosinia crocea (check),NA,NA
IPHC-27,2.5,Dosinia victoriae,0,IPHC27,Dosinia victoriae,NA,NA
IPHC-27,2.5,Electroma (Electroma) georgiana,0,IPHC27,Electroma (Electroma) georgiana,NA,NA
IPHC-27,2.5,Equichlamys bifrons,0,IPHC27,Equichlamys bifrons,NA,NA
IPHC-27,2.5,Fulvia tenuicostata,4,IPHC27,Fulvia tenuicostata,NA,NA
IPHC-27,2.5,Propefusus novaehollandiae,0,IPHC27,Propefusus novaehollandiae,NA,NA
IPHC-27,2.5,Gast EI,0,IPHC27,Gast EI,NA,NA
IPHC-27,2.5,Gast EJ,0,IPHC27,Gast EJ,NA,NA
IPHC-27,2.5,Gast_ E,0,IPHC27,Gast_ E,NA,NA
IPHC-27,2.5,Gast_ EC,0,IPHC27,Gast_ EC,NA,NA
IPHC-27,2.5,Gast_ ED,0,IPHC27,Gast_ ED,NA,NA
IPHC-27,2.5,Gast_ EF,0,IPHC27,Gast_ EF,NA,NA
IPHC-27,2.5,Gast_ EH,0,IPHC27,Gast_ EH,NA,NA
IPHC-27,2.5,Gastrochaena (Gastrochaena) tasmanica,0,IPHC27,Gastrochaena (Gastrochaena) tasmanica,NA,NA
IPHC-27,2.5,Gazameda gunnii,0,IPHC27,Gazameda gunnii,NA,NA
IPHC-27,2.5,Guraleus sp.1,0,IPHC27,Guraleus sp.1,NA,NA
IPHC-27,2.5,Hemitoma subemarginata,0,IPHC27,Hemitoma subemarginata,NA,NA
IPHC-27,2.5,Hiatella australis,2,IPHC27,Hiatella australis,NA,NA
IPHC-27,2.5,Hydrococcus brazieri,0,IPHC27,Hydrococcus brazieri,NA,NA
IPHC-27,2.5,Isotriphora sp,0,IPHC27,Isotriphora sp,NA,NA
IPHC-27,2.5,Katelysia rhytiphora,0,IPHC27,Katelysia rhytiphora,NA,NA
IPHC-27,2.5,Katelysia scalarina,0,IPHC27,Katelysia scalarina,NA,NA
IPHC-27,2.5,Lasaea australis,0,IPHC27,Lasaea australis,NA,NA
IPHC-27,2.5,Laternula spp or Periploma (Offadesma) angasi,0,IPHC27,Laternula spp or Periploma (Offadesma) angasi,NA,NA
IPHC-27,2.5,Ennucula obliqua,0,IPHC27,Ennucula obliqua,NA,NA
IPHC-27,2.5,Limpet A,0,IPHC27,Limpet A,NA,NA
IPHC-27,2.5,Limpet D,0,IPHC27,Limpet D,NA,NA
IPHC-27,2.5,Litozamia brazieri,0,IPHC27,Litozamia brazieri,NA,NA
IPHC-27,2.5,Mactra (Electomactra) antecedens,0,IPHC27,Mactra (Electomactra) antecedens,NA,NA
IPHC-27,2.5,Maoricolpus roseus,0,IPHC27,Maoricolpus roseus,NA,NA
IPHC-27,2.5,Melliteryx acupuncta,0,IPHC27,Melliteryx acupuncta,NA,NA
IPHC-27,2.5,Mimachlamys asperrima,0,IPHC27,Mimachlamys asperrima,NA,NA
IPHC-27,2.5,Miralda suprasculpta,0,IPHC27,Miralda suprasculpta,NA,NA
IPHC-27,2.5,Mitrella tayloriana?,0,IPHC27,Mitrella tayloriana?,NA,NA
IPHC-27,2.5,Musculus impactus,0,IPHC27,Musculus impactus,NA,NA
IPHC-27,2.5,Myadora albida,0,IPHC27,Myadora albida,NA,NA
IPHC-27,2.5,Myrtea (Myrtea) mayi,0,IPHC27,Myrtea (Myrtea) mayi,NA,NA
IPHC-27,2.5,Mysella cf_ lactea,0,IPHC27,Mysella cf_ lactea,NA,NA
IPHC-27,2.5,Mysella donaciformis,0,IPHC27,Mysella donaciformis,NA,NA
IPHC-27,2.5,Nassarius nigellus,1,IPHC27,Nassarius nigellus,NA,NA
IPHC-27,2.5,Nassarius pauperatus,0,IPHC27,Nassarius pauperatus,NA,NA
IPHC-27,2.5,Pratulum thetidis,0,IPHC27,Pratulum thetidis,NA,NA
IPHC-27,2.5,Nozeba topaziaca,0,IPHC27,Nozeba topaziaca,NA,NA
IPHC-27,2.5,Ennucula obliqua,0,IPHC27,Ennucula obliqua,NA,NA
IPHC-27,2.5,Odostomia occultidens,0,IPHC27,Odostomia occultidens,NA,NA
IPHC-27,2.5,Ostrea (Eostrea) angasi,0,IPHC27,Ostrea (Eostrea) angasi,NA,NA
IPHC-27,2.5,Paphies (Atactodea) erycinaea,0,IPHC27,Paphies (Atactodea) erycinaea,NA,NA
IPHC-27,2.5,Parathyasira cf resupina,0,IPHC27,Parathyasira cf resupina,NA,NA
IPHC-27,2.5,Pecten fumatus,0,IPHC27,Pecten fumatus,NA,NA
IPHC-27,2.5,Penion mandarinus,0,IPHC27,Penion mandarinus,NA,NA
IPHC-27,2.5,Petricola (Velargilla) rubiginosa,0,IPHC27,Petricola (Velargilla) rubiginosa,NA,NA
IPHC-27,2.5,Phasianotrochus irisodontes,0,IPHC27,Phasianotrochus irisodontes,NA,NA
IPHC-27,2.5,Philine sp.3,0,IPHC27,Philine sp.3,NA,NA
IPHC-27,2.5,Philine sp or retusa sp?,0,IPHC27,Philine sp or retusa sp?,NA,NA
IPHC-27,2.5,Placamen placidum,0,IPHC27,Placamen placidum,NA,NA
IPHC-27,2.5,Pyrgiscus fusca,0,IPHC27,Pyrgiscus fusca,NA,NA
IPHC-27,2.5,Retusa atkinsoni,3,IPHC27,Retusa atkinsoni,NA,NA
IPHC-27,2.5,Scissurella atkinsoni,0,IPHC27,Scissurella atkinsoni,NA,NA
IPHC-27,2.5,Seila crocea,0,IPHC27,Seila crocea,NA,NA
IPHC-27,2.5,Spisula (Notospisula) trigonella,0,IPHC27,Spisula (Notospisula) trigonella,NA,NA
IPHC-27,2.5,Syrnola bifasciata,0,IPHC27,Syrnola bifasciata,NA,NA
IPHC-27,2.5,Tahunanina subalata,0,IPHC27,Tahunanina subalata,NA,NA
IPHC-27,2.5,Tellina (Macomona) margaratina,0,IPHC27,Tellina (Macomona) margaratina,NA,NA
IPHC-27,2.5,Tellina deltoides,0,IPHC27,Tellina deltoides,NA,NA
IPHC-27,2.5,Theora lubrica,5,IPHC27,Theora lubrica,NA,NA
IPHC-27,2.5,Theora fragilis,0,IPHC27,Theora fragilis,NA,NA
IPHC-27,2.5,Thracia sp.38,0,IPHC27,Thracia sp.38,NA,NA
IPHC-27,2.5,Channelaxinus adelaideanus,0,IPHC27,Channelaxinus adelaideanus,NA,NA
IPHC-27,2.5,Timoclea sp.4,3,IPHC27,Timoclea sp.4,NA,NA
IPHC-27,2.5,Venericardia bimaculata,0,IPHC27,Venericardia bimaculata,NA,NA
IPHC-27,2.5,Irus cf. carditoides,0,IPHC27,Irus cf. carditoides,NA,NA
IPHC-27,2.5,Irus cf. carditoides,0,IPHC27,Irus cf. carditoides,NA,NA
IPHC-27,2.5,Volvulella rostrata (check),0,IPHC27,Volvulella rostrata (check),NA,NA
IPHC-27,2.5,Wallucina assimilis,0,IPHC27,Wallucina assimilis,NA,NA
IPHC-27,2.5,Zafra atkinsoni,0,IPHC27,Zafra atkinsoni,NA,NA
IPHC-27,2.5,Zalapais inscripta?,0,IPHC27,Zalapais inscripta?,NA,NA
IPHC-27,2.5,Mid-depth,0,IPHC27,Mid-depth,NA,NA
IPHC-27,2.5,MDS code old,0,IPHC27,MDS code old,NA,NA
IPHC-27,2.5,MDS code,0,IPHC27,MDS code,NA,NA
IPHC-27,2.5,?Eugaimardia sp_,0,IPHC27,?Eugaimardia sp_,NA,NA
IPHC-27,2.5,Agatha simplex,0,IPHC27,Agatha simplex,NA,NA
IPHC-27,2.5,Alaba monile,0,IPHC27,Alaba monile,NA,NA
IPHC-27,2.5,Alaba translucida,0,IPHC27,Alaba translucida,NA,NA
IPHC-27,2.5,Alvania (alvania) fasciata,0,IPHC27,Alvania (alvania) fasciata,NA,NA
IPHC-27,2.5,Amphithalamus obesus,0,IPHC27,Amphithalamus obesus,NA,NA
IPHC-27,2.5,Ascorbis victoriae,0,IPHC27,Ascorbis victoriae,NA,NA
IPHC-27,2.5,Asperdaphne sp,0,IPHC27,Asperdaphne sp,NA,NA
IPHC-27,2.5,Assiminea tasmanica,0,IPHC27,Assiminea tasmanica,NA,NA
IPHC-27,2.5,Austrocochlea brevis,0,IPHC27,Austrocochlea brevis,NA,NA
IPHC-27,2.5,Austrocochlea odontis,0,IPHC27,Austrocochlea odontis,NA,NA
IPHC-27,2.5,Austromitra analogica,0,IPHC27,Austromitra analogica,NA,NA
IPHC-27,2.5,Austrorissopsis consobrina,0,IPHC27,Austrorissopsis consobrina,NA,NA
IPHC-27,2.5,Bankivia fasciata,0,IPHC27,Bankivia fasciata,NA,NA
IPHC-27,2.5,Bassina disjecta,0,IPHC27,Bassina disjecta,NA,NA
IPHC-27,2.5,Belloliva brazieri,0,IPHC27,Belloliva brazieri,NA,NA
IPHC-27,2.5,Bembicium melanostomum (check),0,IPHC27,Bembicium melanostomum (check),NA,NA
IPHC-27,2.5,Cacozeliana granarium,0,IPHC27,Cacozeliana granarium,NA,NA
IPHC-27,2.5,Biv AK,0,IPHC27,Biv AK,NA,NA
IPHC-27,2.5,Biv AP,0,IPHC27,Biv AP,NA,NA
IPHC-27,2.5,Biv CP,0,IPHC27,Biv CP,NA,NA
IPHC-27,2.5,Biv CT,0,IPHC27,Biv CT,NA,NA
IPHC-27,2.5,Biv CV,0,IPHC27,Biv CV,NA,NA
IPHC-27,2.5,Biv D,0,IPHC27,Biv D,NA,NA
IPHC-27,2.5,Biv DB,0,IPHC27,Biv DB,NA,NA
IPHC-27,2.5,Biv DM,0,IPHC27,Biv DM,NA,NA
IPHC-27,2.5,Biv DO,0,IPHC27,Biv DO,NA,NA
IPHC-27,2.5,Biv DS,0,IPHC27,Biv DS,NA,NA
IPHC-27,2.5,Biv DT,0,IPHC27,Biv DT,NA,NA
IPHC-27,2.5,Biv EF,0,IPHC27,Biv EF,NA,NA
IPHC-27,2.5,Biv EG,0,IPHC27,Biv EG,NA,NA
IPHC-27,2.5,Biv EP,0,IPHC27,Biv EP,NA,NA
IPHC-27,2.5,Biv EY,0,IPHC27,Biv EY,NA,NA
IPHC-27,2.5,Biv FA,0,IPHC27,Biv FA,NA,NA
IPHC-27,2.5,Callista (Notocallista) diemenensis,0,IPHC27,Callista (Notocallista) diemenensis,NA,NA
IPHC-27,2.5,Cardita aviculina,0,IPHC27,Cardita aviculina,NA,NA
IPHC-27,2.5,cf Benthoxystus petterdi,0,IPHC27,cf Benthoxystus petterdi,NA,NA
IPHC-27,2.5,cf Mesoginella pygmaeoides,0,IPHC27,cf Mesoginella pygmaeoides,NA,NA
IPHC-27,2.5,cf Nuculana (Scaeoleda) comita,0,IPHC27,cf Nuculana (Scaeoleda) comita,NA,NA
IPHC-27,2.5,Chemnitzia mariae,0,IPHC27,Chemnitzia mariae,NA,NA
IPHC-27,2.5,Clanculus sp_,0,IPHC27,Clanculus sp_,NA,NA
IPHC-27,2.5,Clathrus minora,0,IPHC27,Clathrus minora,NA,NA
IPHC-27,2.5,Colpospira (Ctenocolpus) australis,0,IPHC27,Colpospira (Ctenocolpus) australis,NA,NA
IPHC-27,2.5,Corbula gibba,0,IPHC27,Corbula gibba,NA,NA
IPHC-27,2.5,Crassitoniella erratica erratica,0,IPHC27,Crassitoniella erratica erratica,NA,NA
IPHC-27,2.5,Cratis new species,0,IPHC27,Cratis new species,NA,NA
IPHC-27,2.5,Plectodon brazieri,0,IPHC27,Plectodon brazieri,NA,NA
IPHC-27,2.5,Anachis atkinsoni,0,IPHC27,Anachis atkinsoni,NA,NA
IPHC-27,2.5,Diala suturalis,0,IPHC27,Diala suturalis,NA,NA
IPHC-27,2.5,Diplodonta tasmanica,0,IPHC27,Diplodonta tasmanica,NA,NA
IPHC-27,2.5,Divalucina cumingi,0,IPHC27,Divalucina cumingi,NA,NA
IPHC-27,2.5,Dolicrossea labiata,0,IPHC27,Dolicrossea labiata,NA,NA
IPHC-27,2.5,Dosinia caerulea,0,IPHC27,Dosinia caerulea,NA,NA
IPHC-27,2.5,Dosinia crocea (check),0,IPHC27,Dosinia crocea (check),NA,NA
IPHC-27,2.5,Dosinia victoriae,0,IPHC27,Dosinia victoriae,NA,NA
IPHC-27,2.5,Electroma (Electroma) georgiana,0,IPHC27,Electroma (Electroma) georgiana,NA,NA
IPHC-27,2.5,Epicodakia tatei,0,IPHC27,Epicodakia tatei,NA,NA
IPHC-27,2.5,Equichlamys bifrons,0,IPHC27,Equichlamys bifrons,NA,NA
IPHC-27,2.5,Ethminolia mayi,0,IPHC27,Ethminolia mayi,NA,NA
IPHC-27,2.5,Etrema denseplicata,0,IPHC27,Etrema denseplicata,NA,NA
IPHC-27,2.5,Fossarina (Minopa) legrandi,0,IPHC27,Fossarina (Minopa) legrandi,NA,NA
IPHC-27,2.5,Fossarina (Minopa) tasmanica,0,IPHC27,Fossarina (Minopa) tasmanica,NA,NA
IPHC-27,2.5,Friginatica beddomei,0,IPHC27,Friginatica beddomei,NA,NA
IPHC-27,2.5,Fulvia tenuicostata,0,IPHC27,Fulvia tenuicostata,NA,NA
IPHC-27,2.5,Propefusus novaehollandiae,0,IPHC27,Propefusus novaehollandiae,NA,NA
IPHC-27,2.5,Gari livida,0,IPHC27,Gari livida,NA,NA
IPHC-27,2.5,Gast_ AU,0,IPHC27,Gast_ AU,NA,NA
IPHC-27,2.5,Gast_ DW,0,IPHC27,Gast_ DW,NA,NA
IPHC-27,2.5,Gastrochaena (Gastrochaena) tasmanica,0,IPHC27,Gastrochaena (Gastrochaena) tasmanica,NA,NA
IPHC-27,2.5,Gazameda gunnii,0,IPHC27,Gazameda gunnii,NA,NA
IPHC-27,2.5,Guraleus sp.1,0,IPHC27,Guraleus sp.1,NA,NA
IPHC-27,2.5,Hemitoma subemarginata,0,IPHC27,Hemitoma subemarginata,NA,NA
IPHC-27,2.5,Hiatella australis,0,IPHC27,Hiatella australis,NA,NA
IPHC-27,2.5,Irus cf. carditoides,0,IPHC27,Irus cf. carditoides,NA,NA
IPHC-27,2.5,Katelysia rhytiphora,0,IPHC27,Katelysia rhytiphora,NA,NA
IPHC-27,2.5,Katelysia scalarina,0,IPHC27,Katelysia scalarina,NA,NA
IPHC-27,2.5,Kellia sp_,0,IPHC27,Kellia sp_,NA,NA
IPHC-27,2.5,Lasaea australis,0,IPHC27,Lasaea australis,NA,NA
IPHC-27,2.5,Laternula spp or Periploma (Offadesma) angasi,0,IPHC27,Laternula spp or Periploma (Offadesma) angasi,NA,NA
IPHC-27,2.5,Ennucula obliqua,0,IPHC27,Ennucula obliqua,NA,NA
IPHC-27,2.5,Bedeva paivae,0,IPHC27,Bedeva paivae,NA,NA
IPHC-27,2.5,Limpets,0,IPHC27,Limpets,NA,NA
IPHC-27,2.5,Lironoba australis,0,IPHC27,Lironoba australis,NA,NA
IPHC-27,2.5,Litozamia brazieri,0,IPHC27,Litozamia brazieri,NA,NA
IPHC-27,2.5,Mactra (Electomactra) antecedens,0,IPHC27,Mactra (Electomactra) antecedens,NA,NA
IPHC-27,2.5,Maoricolpus roseus,0,IPHC27,Maoricolpus roseus,NA,NA
IPHC-27,2.5,Melliteryx acupuncta,0,IPHC27,Melliteryx acupuncta,NA,NA
IPHC-27,2.5,Mimachlamys asperrima,0,IPHC27,Mimachlamys asperrima,NA,NA
IPHC-27,2.5,Mitrella tayloriana?,0,IPHC27,Mitrella tayloriana?,NA,NA
IPHC-27,2.5,Montacuta semiradiata,0,IPHC27,Montacuta semiradiata,NA,NA
IPHC-27,2.5,Musculus impactus,0,IPHC27,Musculus impactus,NA,NA
IPHC-27,2.5,Mytilus galloprovincialis,0,IPHC27,Mytilus galloprovincialis,NA,NA
IPHC-27,2.5,Myadora albida,0,IPHC27,Myadora albida,NA,NA
IPHC-27,2.5,Myrtea (Myrtea) mayi,0,IPHC27,Myrtea (Myrtea) mayi,NA,NA
IPHC-27,2.5,Myrtea botanica?,0,IPHC27,Myrtea botanica?,NA,NA
IPHC-27,2.5,Mysella cf_ lactea,0,IPHC27,Mysella cf_ lactea,NA,NA
IPHC-27,2.5,Mysella donaciformis,0,IPHC27,Mysella donaciformis,NA,NA
IPHC-27,2.5,Nassarius nigellus,0,IPHC27,Nassarius nigellus,NA,NA
IPHC-27,2.5,Nassarius pauperatus,0,IPHC27,Nassarius pauperatus,NA,NA
IPHC-27,2.5,Neilo australis,0,IPHC27,Neilo australis,NA,NA
IPHC-27,2.5,Pratulum thetidis,0,IPHC27,Pratulum thetidis,NA,NA
IPHC-27,2.5,Nozeba topaziaca,0,IPHC27,Nozeba topaziaca,NA,NA
IPHC-27,2.5,Ennucula obliqua,0,IPHC27,Ennucula obliqua,NA,NA
IPHC-27,2.5,Nuculana (Propeleda) ensicula,0,IPHC27,Nuculana (Propeleda) ensicula,NA,NA
IPHC-27,2.5,Nuculana crassa,0,IPHC27,Nuculana crassa,NA,NA
